"","STATEFP","COUNTYFP","TRACTCE","POPULATION","LATITUDE","LONGITUDE"
"12258",8,41,3802,4486,39.008611,-104.886527
"12259",8,41,3902,9493,38.990606,-104.59467
"12260",8,41,3905,3548,38.93809,-104.791816
"12261",8,41,3906,5985,38.951143,-104.779853
"12262",8,41,3909,6535,39.038879,-104.383638
"12263",8,41,4008,1487,38.827355,-104.699523
"12264",8,41,4009,1602,38.784385,-104.754163
"12265",8,41,4100,4691,38.762729,-104.746752
"12266",8,41,4200,3837,38.757963,-104.733606
"12267",8,41,4300,6360,38.746695,-104.725585
"12268",8,41,4401,8339,38.742441,-104.804584
"12269",8,41,4402,5474,38.740453,-104.781376
"12270",8,41,4403,1477,38.66444,-104.822073
"12271",8,41,4501,6348,38.772007,-104.76866
"12272",8,41,4502,4366,38.771589,-104.729784
"12273",8,41,4503,12193,38.72273,-104.686866
"12274",8,41,4506,4780,38.7317,-104.71492
"12275",8,41,4507,3096,38.730257,-104.702448
"12276",8,41,4508,6507,38.697504,-104.707568
"12277",8,41,4510,7545,38.70268,-104.683983
"12278",8,41,4511,6897,38.653903,-104.682034
"12279",8,41,4601,4149,38.894873,-104.489673
"12280",8,41,4602,4289,38.79453,-104.283037
"12281",8,41,4603,4079,38.775438,-104.582507
"12282",8,41,4701,4680,38.923373,-104.781911
"12283",8,41,4702,2162,38.927154,-104.766422
"12284",8,41,4703,6182,38.92094,-104.762519
"12285",8,41,4705,7706,38.923393,-104.733386
"12286",8,41,4706,4994,38.933856,-104.734297
"12287",8,41,4800,4693,38.910056,-104.772293
"12288",8,41,4901,3601,38.900276,-104.75807
"12289",8,41,4902,5367,38.913455,-104.746766
"12290",8,41,5000,5150,38.85104,-104.704862
"12291",8,41,5104,6259,38.927422,-104.603812
"12292",8,41,5105,7154,38.904519,-104.708927
"12293",8,41,5106,9712,38.920273,-104.70661
"12294",8,41,5107,6963,38.911979,-104.690018
"12295",8,41,5108,8377,38.877115,-104.701287
"12296",8,41,5109,7285,38.893521,-104.696495
"12297",8,41,5110,4070,38.862281,-104.700639
"12298",8,41,5111,6571,38.858941,-104.681216
"12299",8,41,5201,4328,38.816491,-104.771061
"12300",8,41,5202,2466,38.819706,-104.763439
"12301",8,41,5300,4478,38.805437,-104.775257
"12302",8,41,5400,5615,38.802639,-104.764889
"12303",8,41,5501,4366,38.904155,-104.733179
"12304",8,41,5502,4369,38.888389,-104.748674
"12305",8,41,5601,4881,38.892592,-104.731572
"12306",8,41,5602,3076,38.879207,-104.726669
"12307",8,41,5700,5636,38.876178,-104.747954
"12308",8,41,5800,2933,38.876064,-104.733515
"12309",8,41,5900,6573,38.858876,-104.73626
"12310",8,41,6000,6188,38.848779,-104.746344
"12311",8,41,6100,4454,38.832254,-104.751652
"12312",8,41,6200,4669,38.830765,-104.741393
"12313",8,41,6301,4664,38.817199,-104.737261
"12314",8,41,6302,5106,38.819664,-104.74902
"12315",8,41,6400,6932,38.799068,-104.748586
"12316",8,41,6501,3299,38.798735,-104.737965
"12317",8,41,6502,6349,38.787091,-104.73745
"12318",8,41,6600,2539,38.862621,-104.871441
"12319",8,41,6700,5728,38.856547,-104.905107
"12320",8,41,6801,4032,38.936825,-104.765721
"12321",8,41,6802,3849,38.949949,-104.757965
"12322",8,41,6901,5494,38.948602,-104.732872
"12323",8,41,6902,4910,38.945974,-104.748434
"12324",8,41,7000,4455,38.968199,-104.778654
"12325",8,41,7101,4565,38.964292,-104.724494
"12326",8,41,7102,9449,38.966344,-104.75681
"12327",8,41,7201,6559,39.014376,-104.797519
"12328",8,41,7202,9317,39.043175,-104.821809
"12329",8,41,7300,9227,39.072905,-104.822555
"12330",8,41,7400,8095,39.111312,-104.834838
"12331",8,41,7500,7717,39.053784,-104.728462
"12332",8,41,7601,6301,38.971909,-104.646266
"12333",8,41,7602,3484,39.032925,-104.667443
"12334",8,41,7700,5413,38.91995,-104.798908
"12335",8,41,7800,4470,38.899551,-104.791188
"12336",8,41,7900,2216,38.883479,-104.861044
"12337",8,41,8000,3995,38.889021,-104.84124
"12338",8,43,978100,4385,38.438025,-105.010962
"12339",8,43,978200,3944,38.392331,-105.11578
"12340",8,43,978300,5626,38.461168,-105.207002
"12341",8,43,978400,2150,38.44239,-105.201272
"12342",8,43,978500,5902,38.464902,-105.237492
"12343",8,43,978600,3101,38.446384,-105.238654
"12344",8,43,978800,2490,38.432499,-105.234389
"12345",8,43,979000,3462,38.411395,-105.624577
"12346",8,43,979100,3342,38.424774,-105.207395
"12347",8,43,979200,1754,38.395719,-105.264362
"12348",8,43,979400,2722,38.360609,-105.137834
"12349",8,43,980100,945,38.440632,-105.249723
"12350",8,43,980200,3085,38.359508,-105.097928
"12351",8,43,980300,3916,38.430535,-105.156075
"12352",8,45,951600,3912,39.572034,-107.355142
"12353",8,45,951701,4136,39.522972,-107.322499
"12354",8,45,951702,3526,39.53946,-107.322933
"12355",8,45,951802,3564,39.468136,-107.289217
"12356",8,45,951803,5934,39.413401,-107.200584
"12357",8,45,951804,4202,39.399736,-107.21254
"12358",8,45,951901,4741,39.539494,-107.65087
"12359",8,45,951902,7097,39.576461,-107.534374
"12360",8,45,952001,5161,39.555706,-107.76145
"12361",8,45,952002,8075,39.538574,-107.782909
"12362",8,45,952100,6041,39.438801,-108.044653
"12363",8,47,13800,5441,39.85702,-105.48021
"12364",8,49,100,2911,40.057854,-106.367004
"12365",8,49,201,4817,40.144504,-105.887594
"12366",8,49,202,7115,39.983616,-105.874661
"12367",8,51,963600,3794,38.570282,-106.892898
"12368",8,51,963700,6124,38.547995,-106.931664
"12369",8,51,963800,4501,38.86044,-106.945409
"12370",8,51,963900,905,38.761373,-107.247808
"12371",8,53,973100,843,37.996875,-107.29653
"12372",8,55,960600,3273,37.627872,-104.783413
"12373",8,55,960900,3438,37.605306,-104.980122
"12374",8,57,955600,1394,40.692851,-106.291292
"12375",8,59,9806,3541,39.756784,-105.156254
"12376",8,59,9807,1611,39.747494,-105.145731
"12377",8,59,9808,5714,39.81443,-105.289826
"12378",8,59,9815,4956,39.849025,-105.128272
"12379",8,59,9823,4659,39.885021,-105.121849
"12380",8,59,9824,5028,39.886426,-105.106768
"12381",8,59,9827,6180,39.871188,-105.069583
"12382",8,59,9828,5344,39.866606,-105.095291
"12383",8,59,9829,1857,39.874434,-105.104562
"12384",8,59,9830,2046,39.858373,-105.094579
"12385",8,59,9831,2190,39.861488,-105.074906
"12386",8,59,9832,2501,39.847915,-105.058544
"12387",8,59,9833,5555,39.849545,-105.072435
"12388",8,59,9834,4307,39.851457,-105.089775
"12389",8,59,9835,3575,39.847484,-105.101988
"12390",8,59,9836,3796,39.833667,-105.144246
"12391",8,59,9837,2750,39.833889,-105.186339
"12392",8,59,9838,4360,39.81892,-105.183887
"12393",8,59,9839,2484,39.821804,-105.156256
"12394",8,59,9840,3685,39.817698,-105.145263
"12395",8,59,9841,2201,39.820418,-105.133312
"12396",8,59,9842,2942,39.802456,-105.184336
"12397",8,59,9843,7375,39.787197,-105.216462
"12398",8,59,9845,4010,39.690601,-105.270003
"12399",8,59,9846,4786,39.66524,-105.330396
"12400",8,59,9847,3269,39.665842,-105.346582
"12401",8,59,9848,2519,39.672969,-105.36593
"12402",8,59,9849,5718,39.729149,-105.214167
"12403",8,59,9850,2553,39.721203,-105.270161
"12404",8,59,9851,3908,39.80794,-105.151921
"12405",8,59,9852,3528,39.79082,-105.156412
"12406",8,59,9900,2451,39.745037,-105.199615
"12407",8,59,10000,4535,39.7434,-105.212222
"12408",8,59,10100,4360,39.735202,-105.178667
"12409",8,59,10205,2326,39.836161,-105.118386
"12410",8,59,10206,3942,39.836006,-105.096949
"12411",8,59,10208,5707,39.827925,-105.071588
"12412",8,59,10209,6152,39.835279,-105.062086
"12413",8,59,10210,3460,39.820014,-105.097617
"12414",8,59,10211,3093,39.817016,-105.085155
"12415",8,59,10212,4481,39.810985,-105.073459
"12416",8,59,10213,4786,39.813544,-105.061087
"12417",8,59,10303,5333,39.820299,-105.120472
"12418",8,59,10304,2819,39.810982,-105.106578
"12419",8,59,10305,3641,39.806896,-105.090532
"12420",8,59,10306,2750,39.806377,-105.131069
"12421",8,59,10307,4579,39.806976,-105.116029
"12422",8,59,10308,5426,39.796883,-105.110663
"12423",8,59,10402,5080,39.790406,-105.098842
"12424",8,59,10403,5279,39.779992,-105.109796
"12425",8,59,10405,2514,39.793797,-105.083196
"12426",8,59,10406,2428,39.794124,-105.065444
"12427",8,59,10502,5100,39.77119,-105.091949
"12428",8,59,10503,4462,39.767439,-105.123518
"12429",8,59,10504,2835,39.758377,-105.125815
"12430",8,59,10603,3137,39.772921,-105.065542
"12431",8,59,10604,2310,39.780514,-105.071746
"12432",8,59,10701,3905,39.763415,-105.073221
"12433",8,59,10702,5060,39.760858,-105.059842
"12434",8,59,10801,2497,39.751364,-105.123374
"12435",8,59,10901,4793,39.731152,-105.140931
"12436",8,59,10902,2310,39.73229,-105.115316
"12437",8,59,11000,5500,39.747684,-105.096347
"12438",8,59,11100,6135,39.733764,-105.093025
"12439",8,59,11202,4567,39.717592,-105.094281
"12440",8,59,11300,3115,39.751062,-105.06272
"12441",8,59,11401,2822,39.743903,-105.060221
"12442",8,59,11402,3839,39.746376,-105.073228
"12443",8,59,11550,6198,39.734564,-105.06803
"12444",8,59,11601,4021,39.722279,-105.064883
"12445",8,59,11602,4006,39.714774,-105.067902
"12446",8,59,11701,4376,39.703849,-105.09614
"12447",8,59,11702,5382,39.689524,-105.091327
"12448",8,59,11708,4074,39.70447,-105.121892
"12449",8,59,11709,3362,39.691748,-105.120843
"12450",8,59,11710,3937,39.688573,-105.110458
"12451",8,59,11711,4017,39.697642,-105.135976
"12452",8,59,11712,4061,39.685563,-105.144017
"12453",8,59,11720,5177,39.709303,-105.164988
"12454",8,59,11721,2686,39.718062,-105.160514
"12455",8,59,11723,3110,39.706712,-105.142969
"12456",8,59,11724,4340,39.671146,-105.161015
"12457",8,59,11725,1776,39.676446,-105.152703
"12458",8,59,11726,5754,39.675487,-105.131873
"12459",8,59,11727,3641,39.6773,-105.095652
"12460",8,59,11728,2566,39.670394,-105.093306
"12461",8,59,11729,3871,39.657997,-105.089779
"12462",8,59,11730,3618,39.658304,-105.101579
"12463",8,59,11731,4227,39.660358,-105.116025
"12464",8,59,11732,4331,39.721587,-105.141292
"12465",8,59,11733,1530,39.714683,-105.142512
"12466",8,59,11803,5276,39.693118,-105.066444
"12467",8,59,11804,3915,39.686275,-105.068373
"12468",8,59,11805,4628,39.704347,-105.076203
"12469",8,59,11806,4829,39.70399,-105.064615
"12470",8,59,11904,2030,39.652451,-105.069629
"12471",8,59,11951,3103,39.67454,-105.060919
"12472",8,59,12022,5518,39.58608,-105.123443
"12473",8,59,12023,3386,39.586503,-105.099232
"12474",8,59,12024,4988,39.573248,-105.119578
"12475",8,59,12026,3368,39.619737,-105.302438
"12476",8,59,12027,2952,39.624656,-105.243587
"12477",8,59,12030,3719,39.60799,-105.35698
"12478",8,59,12031,3739,39.565779,-105.343774
"12479",8,59,12032,2574,39.560424,-105.281349
"12480",8,59,12033,2860,39.540247,-105.238762
"12481",8,59,12034,3459,39.605993,-105.180443
"12482",8,59,12035,5294,39.575454,-105.164394
"12483",8,59,12036,3707,39.521609,-105.129679
"12484",8,59,12037,3331,39.503619,-105.360391
"12485",8,59,12038,3160,39.633634,-105.150113
"12486",8,59,12039,5312,39.631263,-105.136334
"12487",8,59,12041,5253,39.632263,-105.113893
"12488",8,59,12042,3851,39.615894,-105.120654
"12489",8,59,12043,5124,39.616673,-105.138008
"12490",8,59,12044,3730,39.601383,-105.13755
"12491",8,59,12045,5909,39.602853,-105.120768
"12492",8,59,12046,2207,39.605791,-105.100011
"12493",8,59,12047,4053,39.596742,-105.101183
"12494",8,59,12048,2418,39.599855,-105.083179
"12495",8,59,12049,3752,39.602119,-105.064011
"12496",8,59,12050,3942,39.619347,-105.071396
"12497",8,59,12051,3425,39.586974,-105.062706
"12498",8,59,12052,5326,39.587577,-105.081841
"12499",8,59,12053,3794,39.573981,-105.064292
"12500",8,59,12054,4150,39.617882,-105.103111
"12501",8,59,12055,3706,39.569465,-105.077779
"12502",8,59,12057,5705,39.561534,-105.09889
"12503",8,59,12058,3660,39.452873,-105.314835
"12504",8,59,12059,3245,39.573609,-105.09022
"12505",8,59,12060,3336,39.571696,-105.102523
"12506",8,59,15800,3523,39.744712,-105.125395
"12507",8,59,15900,3411,39.647442,-105.097473
"12508",8,59,60300,4687,39.905394,-105.06149
"12509",8,59,60400,3482,39.89363,-105.062954
"12510",8,59,60500,4040,39.869434,-105.125422
"12511",8,59,980000,0,39.717174,-105.120283
"12512",8,59,980400,1128,39.641912,-105.102839
"12513",8,61,960100,1398,38.470657,-102.680579
"12514",8,63,962100,5597,39.308862,-102.271157
"12515",8,63,962200,1485,39.310748,-102.604045
"12516",8,63,962300,1188,39.312778,-103.000748
"12517",8,65,961700,5140,39.24998,-106.300309
"12518",8,65,961900,2170,39.236133,-106.326417
"12519",8,67,940300,5575,37.138595,-107.63444
"12520",8,67,940400,5375,37.145525,-107.925422
"12521",8,67,970600,8877,37.280373,-107.623989
"12522",8,67,970701,4547,37.286668,-107.972788
"12523",8,67,970703,5144,37.288463,-107.813459
"12524",8,67,970704,3758,37.435059,-107.804794
"12525",8,67,970800,6718,37.288231,-107.856687
"12526",8,67,970900,3851,37.301641,-107.87048
"12527",8,67,971000,3154,37.287027,-107.882
"12528",8,67,971100,4335,37.263999,-107.879754
"12529",8,69,100,2487,40.583335,-105.076342
"12530",8,69,201,2461,40.581882,-105.088902
"12531",8,69,202,2594,40.591649,-105.089026
"12532",8,69,300,2851,40.599806,-105.121939
"12533",8,69,401,1850,40.5922,-105.102121
"12534",8,69,402,2578,40.586203,-105.113223
"12535",8,69,503,5082,40.577516,-105.10413
"12536",8,69,504,2820,40.571304,-105.105591
"12537",8,69,505,3229,40.577714,-105.122466
"12538",8,69,506,2818,40.571679,-105.124574
"12539",8,69,600,6073,40.57319,-105.089733
"12540",8,69,700,2733,40.574636,-105.071779
"12541",8,69,801,1560,40.573789,-105.062426
"12542",8,69,802,1214,40.570602,-105.051904
"12543",8,69,901,4868,40.559738,-105.067518
"12544",8,69,902,3358,40.560288,-105.049969
"12545",8,69,1003,5080,40.54616,-105.066422
"12546",8,69,1004,3351,40.544542,-105.051137
"12547",8,69,1007,3002,40.52898,-105.067134
"12548",8,69,1008,1921,40.527631,-105.05258
"12549",8,69,1009,6149,40.508067,-105.068496
"12550",8,69,1010,2753,40.511486,-105.052969
"12551",8,69,1104,5671,40.56088,-105.12578
"12552",8,69,1106,5246,40.54458,-105.088781
"12553",8,69,1107,5329,40.545149,-105.105039
"12554",8,69,1109,4961,40.530648,-105.089219
"12555",8,69,1110,4884,40.561127,-105.105162
"12556",8,69,1111,2056,40.562483,-105.092184
"12557",8,69,1112,4646,40.540445,-105.122547
"12558",8,69,1113,3636,40.529817,-105.106772
"12559",8,69,1114,2311,40.516599,-105.094668
"12560",8,69,1301,3697,40.639674,-105.128276
"12561",8,69,1304,2834,40.611678,-105.082844
"12562",8,69,1305,2189,40.605453,-105.065653
"12563",8,69,1306,2003,40.590213,-105.047128
"12564",8,69,1307,4161,40.60628,-105.033409
"12565",8,69,1308,4501,40.62853,-105.053306
"12566",8,69,1601,1681,40.577139,-105.022221
"12567",8,69,1602,4573,40.545492,-105.031291
"12568",8,69,1603,5222,40.531516,-105.031642
"12569",8,69,1605,3189,40.536378,-105.019963
"12570",8,69,1606,2935,40.511108,-105.042836
"12571",8,69,1607,3726,40.515053,-105.028754
"12572",8,69,1608,5116,40.495167,-105.018219
"12573",8,69,1704,7876,40.396149,-105.056907
"12574",8,69,1706,6647,40.414719,-105.056595
"12575",8,69,1707,5200,40.435789,-105.071239
"12576",8,69,1708,3236,40.489351,-105.060949
"12577",8,69,1709,11580,40.435967,-105.017323
"12578",8,69,1804,3711,40.420751,-105.083129
"12579",8,69,1806,7133,40.431356,-105.106725
"12580",8,69,1807,5566,40.438045,-105.08703
"12581",8,69,1808,4707,40.409112,-105.159039
"12582",8,69,1809,10495,40.470307,-105.1169
"12583",8,69,1901,3846,40.402418,-105.095305
"12584",8,69,1902,4466,40.412859,-105.108043
"12585",8,69,1903,3765,40.368555,-105.34935
"12586",8,69,2005,5130,40.385241,-105.106833
"12587",8,69,2007,3144,40.395818,-105.080059
"12588",8,69,2008,3498,40.371541,-105.086612
"12589",8,69,2010,2518,40.373951,-105.155514
"12590",8,69,2011,5231,40.37511,-105.112294
"12591",8,69,2300,3340,40.577905,-105.164073
"12592",8,69,2401,1217,40.82993,-105.510945
"12593",8,69,2402,2963,40.680093,-105.36184
"12594",8,69,2501,7573,40.52957,-104.979132
"12595",8,69,2502,8118,40.702599,-105.009643
"12596",8,69,2503,2620,40.778865,-105.096067
"12597",8,69,2600,6317,40.307768,-105.135953
"12598",8,69,2700,5192,40.304491,-105.081257
"12599",8,69,2801,3189,40.384153,-105.514349
"12600",8,69,2802,5861,40.352643,-105.515921
"12601",8,69,2803,92,40.371118,-105.571644
"12602",8,71,100,3930,37.235198,-104.562784
"12603",8,71,200,2371,37.172981,-104.517126
"12604",8,71,300,2184,37.140631,-104.716709
"12605",8,71,400,2284,37.154475,-104.505602
"12606",8,71,500,1972,37.170099,-104.49399
"12607",8,71,800,2766,37.259883,-104.242016
"12608",8,73,961700,3363,39.253511,-103.669081
"12609",8,73,961800,2104,39.044917,-103.525433
"12610",8,75,965900,1090,40.909995,-103.000775
"12611",8,75,966000,2248,40.622937,-103.277916
"12612",8,75,966100,7348,40.634222,-103.227033
"12613",8,75,966200,3111,40.634296,-103.203877
"12614",8,75,966300,4080,40.613621,-103.221191
"12615",8,75,966400,4832,40.618942,-103.08929
"12616",8,77,200,2110,39.071007,-108.556299
"12617",8,77,300,1362,39.07326,-108.565819
"12618",8,77,400,3513,39.084781,-108.572547
"12619",8,77,500,2891,39.083292,-108.555841
"12620",8,77,601,4246,39.0876,-108.53481
"12621",8,77,602,4803,39.081207,-108.536049
"12622",8,77,700,4411,39.072099,-108.536752
"12623",8,77,800,8230,39.066665,-108.499602
"12624",8,77,900,2971,39.092082,-108.590398
"12625",8,77,1001,4764,39.098002,-108.536973
"12626",8,77,1002,6459,39.102543,-108.568811
"12627",8,77,1101,8132,39.089754,-108.506291
"12628",8,77,1102,4709,39.091184,-108.489015
"12629",8,77,1200,2098,39.051826,-108.441615
"12630",8,77,1301,8825,39.044535,-108.543857
"12631",8,77,1302,4909,39.036,-108.516172
"12632",8,77,1402,5998,39.093591,-108.657359
"12633",8,77,1403,3582,39.070866,-108.608644
"12634",8,77,1404,4708,39.061679,-108.640337
"12635",8,77,1501,12810,39.161705,-108.726201
"12636",8,77,1502,7214,39.194099,-108.740007
"12637",8,77,1600,3631,39.126233,-108.57355
"12638",8,77,1702,4455,39.106644,-108.370708
"12639",8,77,1703,4271,39.094086,-108.466848
"12640",8,77,1705,5500,39.086836,-108.447196
"12641",8,77,1706,6008,39.071045,-108.452033
"12642",8,77,1707,5600,39.071948,-108.468156
"12643",8,77,1800,3424,39.232891,-108.071221
"12644",8,77,1900,5089,38.989909,-108.527346
"12645",8,79,973600,712,37.798623,-106.935586
"12646",8,81,300,3138,40.524467,-107.572779
"12647",8,81,400,4523,40.519335,-107.561953
"12648",8,81,500,4526,40.518924,-107.539962
"12649",8,81,600,1608,40.475341,-108.150628
"12650",8,83,941100,1588,37.209925,-108.723471
"12651",8,83,969000,3380,37.461064,-108.49621
"12652",8,83,969100,3156,37.351938,-108.31295
"12653",8,83,969200,2894,37.475722,-108.694143
"12654",8,83,969300,5754,37.362969,-108.575744
"12655",8,83,969400,3911,37.34231,-108.584047
"12656",8,83,969600,4852,37.342603,-108.578355
"12657",8,85,966100,2749,38.246832,-108.546484
"12658",8,85,966201,2906,38.603369,-108.036493
"12659",8,85,966202,4426,38.600991,-107.944983
"12660",8,85,966300,6205,38.485726,-107.871332
"12661",8,85,966400,6110,38.469362,-107.858841
"12662",8,85,966501,2876,38.428688,-107.807837
"12663",8,85,966502,3932,38.467876,-107.837153
"12664",8,85,966503,3309,38.508288,-107.861817
"12665",8,85,966601,4392,38.470127,-107.895307
"12666",8,85,966602,4371,38.453921,-107.931542
"12667",8,87,100,2600,40.339305,-103.832119
"12668",8,87,200,2595,40.208994,-104.055708
"12669",8,87,300,1697,40.26931,-103.843074
"12670",8,87,400,4420,40.25774,-103.79728
"12671",8,87,500,2425,40.250887,-103.803463
"12672",8,87,600,6634,40.238965,-103.802258
"12673",8,87,700,5979,40.258279,-103.633313
"12674",8,87,800,1809,40.249117,-103.603364
